CE;4;OSBP;LJ;05;44.37;124.95;01C
CE;4;OSBP;LJ;06;44.37;124.95;01C
CE;4;OSBP;LJ;07;44.37;124.95;01C
CE;4;OSBP;LJ;08;44.37;124.95;01C
CE;4;OSBP;LJ;09;44.37;124.95;01C
CE;4;OSBP;LJ;10;44.37;124.95;01C
CE;4;OSBP;LJ;11;44.37;124.95;01C
CE;4;OSBP;LJ;12;44.37;124.95;01C
CE;2;SHSM;SB;06;44.64;124.31;001
CE;2;SHSP;SP;01;44.64;124.31;001
CE;5;MOAS;GL;01;;;001
CP;5;MOAS;GL;05;;;004
CE;5;MOAS;GL;02;;;001
CP;5;MOAS;GL;02;;;005
GS;5;MOAS;GL;02;;;001
GS;5;MOAS;GL;04;;;001
GS;5;MOAS;GL;01;;;002
GS;5;MOAS;GL;02;;;002
CP;5;MOAS;GL;05;;;005
CP;5;MOAS;GL;01;;;006
CP;5;MOAS;GL;02;;;006
CP;5;MOAS;GL;03;;;006
CP;5;MOAS;GL;04;;;006
CP;5;MOAS;GL;05;;;006
GA;5;MOAS;GL;01;;;001
GA;5;MOAS;GL;02;;;001
GA;5;MOAS;GL;04;;;001
GA;5;MOAS;GL;01;;;002
GA;5;MOAS;GL;02;;;002
GA;5;MOAS;GL;04;;;002
GA;5;MOAS;GL;01;;;003
GA;5;MOAS;GL;02;;;003
GA;5;MOAS;GL;04;;;003
GI;5;MOAS;GL;01;;;001
GI;5;MOAS;GL;02;;;001
CE;5;MOAS;GL;03;;;001
CE;5;MOAS;GL;04;;;001
CE;5;MOAS;GL;05;;;001
CE;5;MOAS;GL;01;;;002
CE;5;MOAS;GL;02;;;002
CE;6;ISSM;MF;01;47.13;124.27;004
CE;6;ISSM;MF;02;47.13;124.27;004
CE;6;ISSM;MF;03;47.13;124.27;004
CE;6;ISSM;MF;04;47.13;124.27;004
CE;6;ISSM;MF;05;47.13;124.27;004
CE;6;ISSM;MF;01;47.13;124.27;005
CE;6;ISSM;MF;02;47.13;124.27;005
CE;6;ISSM;MF;03;47.13;124.27;005
CE;6;ISSM;MF;04;47.13;124.27;005
CE;6;ISSM;MF;05;47.13;124.27;005
CE;6;ISSM;RI;01;47.13;124.27;002
CE;6;ISSM;RI;02;47.13;124.27;002
CE;6;ISSM;RI;03;47.13;124.27;002
CE;6;ISSM;RI;05;47.13;124.27;002
CE;6;ISSM;RI;01;47.13;124.27;003
CP;5;MOAS;GL;02;;;003
CE;6;ISSM;RI;02;47.13;124.27;003
CE;6;ISSM;RI;03;47.13;124.27;003
CE;6;ISSM;RI;04;47.13;124.27;003
CE;6;ISSM;RI;05;47.13;124.27;003
CE;6;ISSM;SB;01;47.13;124.27;001
CE;6;ISSP;SP;02;47.13;124.27;001
CE;6;ISSP;SP;03;47.13;124.27;001
CE;6;ISSP;SP;04;47.13;124.27;001
CE;5;MOAS;GL;03;;;002
CE;5;MOAS;GL;04;;;002
CE;5;MOAS;GL;05;;;002
CE;5;MOAS;GL;01;;;003
CE;5;MOAS;GL;02;;;003
CE;5;MOAS;GL;03;;;003
CE;5;MOAS;GL;04;;;003
CE;5;MOAS;GL;05;;;003
CE;5;MOAS;GL;01;;;004
CE;5;MOAS;GL;02;;;004
CE;5;MOAS;GL;03;;;004
CE;5;MOAS;GL;04;;;004
CE;5;MOAS;GL;05;;;004
CE;5;MOAS;GL;01;;;005
CE;5;MOAS;GL;02;;;005
CE;5;MOAS;GL;03;;;005
CE;5;MOAS;GL;04;;;005
CE;5;MOAS;GL;05;;;005
CE;5;MOAS;GL;01;;;006
CE;5;MOAS;GL;02;;;006
CE;5;MOAS;GL;03;;;006
CE;5;MOAS;GL;04;;;006
CE;5;MOAS;GL;05;;;006
CP;5;MOAS;GL;01;;;005
CP;5;MOAS;AV;01;;;001
CP;5;MOAS;AV;02;;;001
CP;5;MOAS;AV;03;;;001
CP;5;MOAS;AV;04;;;001
CP;5;MOAS;AV;05;;;001
CP;5;MOAS;AV;06;;;001
CP;5;MOAS;AV;01;;;002
CP;5;MOAS;AV;02;;;002
CP;5;MOAS;AV;03;;;002
CP;5;MOAS;AV;04;;;002
CP;5;MOAS;AV;05;;;002
CP;5;MOAS;AV;06;;;002
CP;5;MOAS;GL;01;;;001
CP;5;MOAS;GL;02;;;001
CP;5;MOAS;GL;03;;;001
CP;5;MOAS;GL;04;;;001
CP;5;MOAS;GL;05;;;001
CP;5;MOAS;GL;01;;;002
CP;5;MOAS;GL;02;;;002
CP;5;MOAS;GL;03;;;002
CP;5;MOAS;GL;04;;;002
CP;5;MOAS;GL;05;;;002
CP;5;MOAS;GL;01;;;003
CE;6;ISSP;SP;05;47.13;124.27;001
CE;6;ISSP;SP;06;47.13;124.27;001
CP;5;MOAS;GL;03;;;003
CP;5;MOAS;GL;04;;;003
CP;5;MOAS;GL;05;;;003
CP;5;MOAS;GL;01;;;004
CP;5;MOAS;GL;02;;;004
CP;5;MOAS;GL;03;;;004
CP;5;MOAS;GL;04;;;004
GI;5;MOAS;GL;04;;;001
GI;5;MOAS;GL;01;;;002
GI;5;MOAS;GL;02;;;002
GI;5;MOAS;GL;04;;;002
GI;5;MOAS;GL;01;;;003
GI;5;MOAS;GL;02;;;003
GI;5;MOAS;GL;04;;;003
GS;5;MOAS;GL;04;;;002
GS;5;MOAS;GL;01;;;003
CP;3;ISSP;SP;10;40.36;70.88;001
CP;4;OSPM;WF;01;39.94;70.88;001
CP;4;OSPM;WF;02;39.94;70.88;001
CP;4;OSPM;WF;03;39.94;70.88;001
CP;4;OSPM;WF;04;39.94;70.88;001
CP;4;OSPM;WF;05;39.94;70.88;001
CP;4;OSSM;MF;01;39.94;70.88;004
CP;4;OSSM;MF;03;39.94;70.88;004
CP;4;OSSM;MF;04;39.94;70.88;004
CP;4;OSSM;MF;05;39.94;70.88;004
CP;4;OSSM;MF;01;39.94;70.88;005
CP;4;OSSM;MF;02;39.94;70.88;005
CP;4;OSSM;MF;03;39.94;70.88;005
CP;4;OSSM;MF;04;39.94;70.88;005
CP;4;OSSM;MF;05;39.94;70.88;005
CP;4;OSSM;RI;01;39.94;70.88;002
CP;4;OSSM;RI;02;39.94;70.88;002
CP;4;OSSM;RI;03;39.94;70.88;002
CP;4;OSSM;RI;04;39.94;70.88;002
CP;4;OSSM;RI;01;39.94;70.88;003
CP;4;OSSM;RI;03;39.94;70.88;003
CP;4;OSSM;RI;04;39.94;70.88;003
CP;4;OSSM;RI;05;39.94;70.88;003
GA;1;SUMO;RI;02;-42.991;42.5104;002
GA;1;SUMO;RI;03;-42.991;42.5104;002
GA;1;SUMO;RI;04;-42.991;42.5104;002
GA;1;SUMO;RI;05;-42.991;42.5104;002
GA;1;SUMO;RI;01;-42.991;42.5104;003
GA;1;SUMO;RI;02;-42.991;42.5104;003
GA;1;SUMO;RI;03;-42.991;42.5104;003
GA;3;FLMA;RI;13;-42.5073;42.8905;001
GA;3;FLMA;RI;14;-42.5073;42.8905;001
GA;3;FLMA;RI;15;-42.5073;42.8905;001
GA;3;FLMA;RI;16;-42.5073;42.8905;001
GA;3;FLMA;RI;17;-42.5073;42.8905;001
GA;3;FLMB;RI;01;-42.5073;42.1303;001
GA;3;FLMB;RI;02;-42.5073;42.1303;001
GP;2;HYPM;MP;01;50.0706;144.798;003
GI;1;SUMO;SB;03;60.6136;38.2581;001
GI;1;SUMO;SB;04;60.6136;38.2581;001
GI;1;SUMO;SB;05;60.6136;38.2581;001
GI;2;HYPM;MP;01;60.5732;38.2581;003
GI;2;HYPM;WF;01;60.5732;38.2581;002
GI;2;HYPM;WF;03;60.5732;38.2581;002
GI;2;HYPM;WF;04;60.5732;38.2581;002
GP;2;HYPM;WF;01;50.0706;144.798;002
GP;2;HYPM;WF;03;50.0706;144.798;002
GP;2;HYPM;WF;04;50.0706;144.798;002
GP;2;HYPM;WF;05;50.0706;144.798;002
GP;2;HYPM;WF;01;50.0706;144.798;004
GP;2;HYPM;WF;03;50.0706;144.798;004
GP;2;HYPM;WF;04;50.0706;144.798;004
GP;2;HYPM;WF;05;50.0706;144.798;004
GP;3;FLMA;RI;01;49.9795;144.254;001
GP;3;FLMA;RI;02;49.9795;144.254;001
GP;3;FLMA;RI;03;49.9795;144.254;001
GP;3;FLMA;RI;04;49.9795;144.254;001
GP;3;FLMA;RI;06;49.9795;144.254;001
GP;3;FLMA;RI;07;49.9795;144.254;001
GP;3;FLMA;RI;08;49.9795;144.254;001
GP;3;FLMA;RI;09;49.9795;144.254;001
GP;3;FLMA;RI;10;49.9795;144.254;001
GP;3;FLMA;RI;11;49.9795;144.254;001
GP;3;FLMA;RI;12;49.9795;144.254;001
GP;3;FLMA;RI;13;49.9795;144.254;001
GP;3;FLMA;RI;14;49.9795;144.254;001
GP;3;FLMA;RI;15;49.9795;144.254;001
GP;3;FLMA;RI;16;49.9795;144.254;001
GP;3;FLMA;RI;17;49.9795;144.254;001
GP;3;FLMB;RI;01;50.3316;144.401;001
GP;3;FLMB;RI;02;50.3316;144.401;001
GP;3;FLMB;RI;03;50.3316;144.401;001
GP;3;FLMB;RI;04;50.3316;144.401;001
GP;3;FLMB;RI;06;50.3316;144.401;001
GP;3;FLMB;RI;07;50.3316;144.401;001
GP;3;FLMB;RI;08;50.3316;144.401;001
GP;3;FLMB;RI;09;50.3316;144.401;001
GP;3;FLMB;RI;10;50.3316;144.401;001
GP;3;FLMB;RI;11;50.3316;144.401;001
GP;3;FLMB;RI;12;50.3316;144.401;001
GP;3;FLMB;RI;13;50.3316;144.401;001
GP;3;FLMB;RI;14;50.3316;144.401;001
GP;3;FLMB;RI;15;50.3316;144.401;001
GP;3;FLMB;RI;16;50.3316;144.401;001
GP;3;FLMB;RI;17;50.3316;144.401;001
GS;1;SUMO;RI;02;-54.4704;89.2796;002
GS;3;FLMB;RI;01;-54.0814;88.894;001
GS;3;FLMB;RI;02;-54.0814;88.894;001
GS;3;FLMB;RI;03;-54.0814;88.894;001
GS;3;FLMB;RI;04;-54.0814;88.894;001
GS;3;FLMB;RI;06;-54.0814;88.894;001
GS;3;FLMB;RI;07;-54.0814;88.894;001
GS;3;FLMB;RI;08;-54.0814;88.894;001
GS;3;FLMB;RI;09;-54.0814;88.894;001
CP;5;MOAS;GL;03;;;005
RS;3;ECAL;MJ;09;45.948;129.981;03E
RS;3;INT1;MJ;09;45.9357;130.015;03C
RS;3;INT1;MJ;10;45.9357;130.015;03C
RS;3;INT2;MJ;05;45.9357;130.014;03D
CE;4;OSHY;PC;4A;44.37;124.95;01B
CE;4;OSHY;SF;2B;44.37;124.95;01B
GP;5;MOAS;GL;01;;;001
GP;5;MOAS;GL;02;;;001
CE;1;ISSM;MF;01;44.66;124.1;004
CE;1;ISSM;MF;02;44.66;124.1;004
CE;1;ISSM;MF;03;44.66;124.1;004
CE;1;ISSM;MF;04;44.66;124.1;004
CE;1;ISSM;MF;05;44.66;124.1;004
CE;1;ISSM;MF;01;44.66;124.1;005
CE;1;ISSM;MF;02;44.66;124.1;005
CE;1;ISSM;MF;03;44.66;124.1;005
CE;1;ISSM;MF;04;44.66;124.1;005
CE;1;ISSM;MF;05;44.66;124.1;005
CE;1;ISSM;RI;01;44.66;124.1;002
CE;1;ISSM;RI;02;44.66;124.1;002
CE;1;ISSM;RI;03;44.66;124.1;002
CE;1;ISSM;RI;05;44.66;124.1;002
CE;1;ISSM;RI;01;44.66;124.1;003
CE;1;ISSM;RI;02;44.66;124.1;003
CE;1;ISSM;RI;03;44.66;124.1;003
CE;1;ISSM;RI;04;44.66;124.1;003
CE;1;ISSM;RI;05;44.66;124.1;003
CE;1;ISSM;SB;01;44.66;124.1;001
CE;1;ISSP;SP;02;44.66;124.1;001
CE;1;ISSP;SP;03;44.66;124.1;001
CE;1;ISSP;SP;04;44.66;124.1;001
CE;1;ISSP;SP;05;44.66;124.1;001
CE;1;ISSP;SP;06;44.66;124.1;001
CE;1;ISSP;SP;07;44.66;124.1;001
CE;1;ISSP;SP;08;44.66;124.1;001
CE;1;ISSP;SP;09;44.66;124.1;001
CE;1;ISSP;SP;10;44.66;124.1;001
CE;2;SHBP;LJ;05;44.64;124.31;01D
CE;2;SHBP;LJ;06;44.64;124.31;01D
GP;5;MOAS;GL;04;;;001
GP;5;MOAS;GL;01;;;002
GP;5;MOAS;GL;02;;;002
GP;5;MOAS;GL;04;;;002
GP;5;MOAS;GL;01;;;003
GP;5;MOAS;GL;02;;;003
GP;5;MOAS;GL;04;;;003
CE;2;SHBP;LJ;07;44.64;124.31;01D
CE;2;SHBP;LJ;08;44.64;124.31;01D
CE;2;SHBP;LJ;09;44.64;124.31;01D
CE;2;SHBP;LJ;10;44.64;124.31;01D
CE;2;SHBP;LJ;11;44.64;124.31;01D
CE;2;SHBP;LJ;12;44.64;124.31;01D
CE;2;SHBP;MJ;07;44.64;124.31;01C
CE;2;SHSM;RI;01;44.64;124.31;002
CE;2;SHSM;RI;02;44.64;124.31;002
CE;2;SHSM;RI;03;44.64;124.31;002
CE;2;SHSM;RI;05;44.64;124.31;002
CE;2;SHSM;RI;01;44.64;124.31;003
CE;2;SHSM;RI;02;44.64;124.31;003
CE;2;SHSM;RI;03;44.64;124.31;003
CE;2;SHSM;RI;04;44.64;124.31;003
CE;2;SHSM;RI;05;44.64;124.31;003
CE;2;SHSM;SB;01;44.64;124.31;001
CE;2;SHSM;SB;03;44.64;124.31;001
CE;2;SHSM;SB;04;44.64;124.31;001
CE;2;SHSM;SB;05;44.64;124.31;001
CE;2;SHSP;SP;02;44.64;124.31;001
CE;2;SHSP;SP;03;44.64;124.31;001
CE;2;SHSP;SP;04;44.64;124.31;001
CE;2;SHSP;SP;05;44.64;124.31;001
CE;2;SHSP;SP;06;44.64;124.31;001
CE;2;SHSP;SP;07;44.64;124.31;001
CE;2;SHSP;SP;08;44.64;124.31;001
CE;4;OSHY;DP;01;44.37;124.95;01B
CE;4;OSHY;DP;02;44.37;124.95;01B
CE;4;OSHY;DP;04;44.37;124.95;01B
CE;4;OSHY;DP;06;44.37;124.95;01B
CE;4;OSHY;PC;05;44.37;124.95;01B
CE;4;OSHY;PC;08;44.37;124.95;01B
CE;4;OSHY;PC;12;44.37;124.95;01B
CE;4;OSHY;SF;02;44.37;124.95;01B
CE;4;OSHY;SF;03;44.37;124.95;01B
CE;4;OSHY;SF;04;44.37;124.95;01B
CE;4;OSHY;SF;05;44.37;124.95;01B
CE;4;OSHY;SF;06;44.37;124.95;01B
CE;4;OSHY;SF;07;44.37;124.95;01B
CE;4;OSHY;SF;08;44.37;124.95;01B
CE;4;OSHY;SF;09;44.37;124.95;01B
CE;4;OSSM;RI;01;44.37;124.95;002
CE;4;OSSM;RI;02;44.37;124.95;002
CE;4;OSSM;RI;03;44.37;124.95;002
CE;4;OSSM;RI;05;44.37;124.95;002
CE;4;OSSM;RI;01;44.37;124.95;003
CE;4;OSSM;RI;02;44.37;124.95;003
CE;4;OSSM;RI;03;44.37;124.95;003
CE;4;OSSM;RI;04;44.37;124.95;003
CE;4;OSSM;RI;05;44.37;124.95;003
CE;4;OSSM;SB;01;44.37;124.95;001
CE;4;OSSM;SB;03;44.37;124.95;001
CE;4;OSSM;SB;05;44.37;124.95;001
CE;4;OSSM;SB;06;44.37;124.95;001
CE;6;ISSP;SP;07;47.13;124.27;001
CE;6;ISSP;SP;08;47.13;124.27;001
CE;6;ISSP;SP;09;47.13;124.27;001
CE;6;ISSP;SP;10;47.13;124.27;001
CE;7;SHSM;MF;01;46.99;124.57;004
CE;7;SHSM;MF;02;46.99;124.57;004
CE;7;SHSM;MF;03;46.99;124.57;004
CE;7;SHSM;MF;04;46.99;124.57;004
CE;7;SHSM;MF;05;46.99;124.57;004
CE;7;SHSM;MF;01;46.99;124.57;005
CE;7;SHSM;MF;02;46.99;124.57;005
CE;7;SHSM;MF;03;46.99;124.57;005
CE;7;SHSM;MF;04;46.99;124.57;005
CE;7;SHSM;MF;05;46.99;124.57;005
CE;7;SHSM;RI;01;46.99;124.57;002
CE;7;SHSM;RI;02;46.99;124.57;002
CE;7;SHSM;RI;03;46.99;124.57;002
CE;7;SHSM;RI;05;46.99;124.57;002
CE;7;SHSM;RI;01;46.99;124.57;003
CE;7;SHSM;RI;02;46.99;124.57;003
CE;7;SHSM;RI;03;46.99;124.57;003
CE;7;SHSM;RI;04;46.99;124.57;003
CE;7;SHSM;RI;05;46.99;124.57;003
CE;7;SHSM;SB;01;46.99;124.57;001
CE;7;SHSM;SB;03;46.99;124.57;001
CE;7;SHSM;SB;05;46.99;124.57;001
CE;7;SHSM;SB;06;46.99;124.57;001
CE;7;SHSP;SP;01;46.99;124.57;001
CE;7;SHSP;SP;02;46.99;124.57;001
CE;7;SHSP;SP;03;46.99;124.57;001
CE;7;SHSP;SP;04;46.99;124.57;001
CE;7;SHSP;SP;05;46.99;124.57;001
CE;7;SHSP;SP;06;46.99;124.57;001
CE;7;SHSP;SP;07;46.99;124.57;001
CE;7;SHSP;SP;08;46.99;124.57;001
CE;7;SHSP;SP;09;46.99;124.57;001
CE;9;OSPM;WF;01;46.85;124.97;001
CE;9;OSPM;WF;02;46.85;124.97;001
CE;9;OSPM;WF;03;46.85;124.97;001
CE;9;OSPM;WF;04;46.85;124.97;001
CE;9;OSPM;WF;05;46.85;124.97;001
CE;9;OSSM;MF;01;46.85;124.97;004
CE;9;OSSM;MF;02;46.85;124.97;004
CE;9;OSSM;MF;03;46.85;124.97;004
CE;9;OSSM;MF;04;46.85;124.97;004
CE;9;OSSM;MF;01;46.85;124.97;005
CE;9;OSSM;MF;02;46.85;124.97;005
CE;9;OSSM;MF;03;46.85;124.97;005
CE;9;OSSM;MF;04;46.85;124.97;005
CE;9;OSSM;RI;01;46.85;124.97;002
CE;9;OSSM;RI;02;46.85;124.97;002
CE;9;OSSM;RI;03;46.85;124.97;002
CE;9;OSSM;RI;05;46.85;124.97;002
CE;9;OSSM;RI;01;46.85;124.97;003
CE;9;OSSM;RI;02;46.85;124.97;003
CE;9;OSSM;RI;03;46.85;124.97;003
CE;9;OSSM;RI;04;46.85;124.97;003
